_submission__uuid,gender,age_class,hh_size,age_u5,age_5_18,age_18plus,age_u5_count,age_5_18_count,age_18plus_count,hh_size_categorical,hh_size_categorical_crude,cooking_fuel,material_house,modern_fuel_type,manufactured_material_house,radio,bed,_id,health_zone
5402c12e-4a98-43ad-8f1f-4810a8637fd2,f,"[45,55)",8,0,2,6,0,2+,2+,"[7,10)",7+,wood,coated_adobe,0,1,yes,yes,458928938,Kalemie
5402c12e-4a98-43ad-8f1f-4810a8637fd2,m,"[55,65)",8,0,2,6,0,2+,2+,"[7,10)",7+,wood,coated_adobe,0,1,yes,yes,458928938,Kalemie
5402c12e-4a98-43ad-8f1f-4810a8637fd2,m,"[25,35)",8,0,2,6,0,2+,2+,"[7,10)",7+,wood,coated_adobe,0,1,yes,yes,458928938,Kalemie
5402c12e-4a98-43ad-8f1f-4810a8637fd2,f,"[25,35)",8,0,2,6,0,2+,2+,"[7,10)",7+,wood,coated_adobe,0,1,yes,yes,458928938,Kalemie
5402c12e-4a98-43ad-8f1f-4810a8637fd2,f,"[18,25)",8,0,2,6,0,2+,2+,"[7,10)",7+,wood,coated_adobe,0,1,yes,yes,458928938,Kalemie
5402c12e-4a98-43ad-8f1f-4810a8637fd2,m,"[18,25)",8,0,2,6,0,2+,2+,"[7,10)",7+,wood,coated_adobe,0,1,yes,yes,458928938,Kalemie
64a4b46d-87bb-4d18-bb8f-18d026f88f0e,f,"[25,35)",5,2,1,2,2+,1,2+,"[4,7)","[0,6)",wood,coated_adobe,0,1,no,yes,458928965,Kalemie
64a4b46d-87bb-4d18-bb8f-18d026f88f0e,m,"[35,45)",5,2,1,2,2+,1,2+,"[4,7)","[0,6)",wood,coated_adobe,0,1,no,yes,458928965,Kalemie
d37bbbde-94ed-4287-a991-5ec58b955faf,m,"[18,25)",3,0,1,2,0,1,2+,"[0,4)","[0,6)",charcoal,coated_adobe,1,1,no,yes,458929004,Kalemie
d37bbbde-94ed-4287-a991-5ec58b955faf,m,"[18,25)",3,0,1,2,0,1,2+,"[0,4)","[0,6)",charcoal,coated_adobe,1,1,no,yes,458929004,Kalemie
a8c83b1f-a23d-432b-97cf-26f0369b9c80,f,"[25,35)",6,2,1,3,2+,1,2+,"[4,7)","[0,6)",charcoal,cement,1,1,no,yes,458929040,Kalemie
a8c83b1f-a23d-432b-97cf-26f0369b9c80,f,"[35,45)",6,2,1,3,2+,1,2+,"[4,7)","[0,6)",charcoal,cement,1,1,no,yes,458929040,Kalemie
a8c83b1f-a23d-432b-97cf-26f0369b9c80,m,"[18,25)",6,2,1,3,2+,1,2+,"[4,7)","[0,6)",charcoal,cement,1,1,no,yes,458929040,Kalemie
3cd22140-cc6b-486c-a36d-726a524e59cb,m,"[35,45)",3,0,2,1,0,2+,1,"[0,4)","[0,6)",charcoal,coated_adobe,1,1,yes,yes,458929068,Kalemie
19b7ae23-9680-46fc-82fa-899f0c38479b,m,"[25,35)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",charcoal,cement,1,1,yes,yes,458929100,Kalemie
19b7ae23-9680-46fc-82fa-899f0c38479b,m,"[18,25)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",charcoal,cement,1,1,yes,yes,458929100,Kalemie
d1d644f8-aed3-450e-ad9e-96e7ce357e49,f,"[25,35)",4,0,2,2,0,2+,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,yes,yes,458929588,Kalemie
d1d644f8-aed3-450e-ad9e-96e7ce357e49,m,"[35,45)",4,0,2,2,0,2+,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,yes,yes,458929588,Kalemie
dc7075cd-d23a-4444-8dfe-e62a96f9a823,f,"[18,25)",7,0,4,3,0,2+,2+,"[7,10)",7+,charcoal,bricks,1,1,yes,yes,458929598,Kalemie
dc7075cd-d23a-4444-8dfe-e62a96f9a823,f,"[35,45)",7,0,4,3,0,2+,2+,"[7,10)",7+,charcoal,bricks,1,1,yes,yes,458929598,Kalemie
dc7075cd-d23a-4444-8dfe-e62a96f9a823,m,"[18,25)",7,0,4,3,0,2+,2+,"[7,10)",7+,charcoal,bricks,1,1,yes,yes,458929598,Kalemie
508fb92b-b0c8-4255-921b-4fd51f5631aa,f,"[45,55)",8,3,0,5,2+,0,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,no,yes,458929616,Kalemie
508fb92b-b0c8-4255-921b-4fd51f5631aa,m,"[25,35)",8,3,0,5,2+,0,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,no,yes,458929616,Kalemie
508fb92b-b0c8-4255-921b-4fd51f5631aa,m,"[25,35)",8,3,0,5,2+,0,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,no,yes,458929616,Kalemie
508fb92b-b0c8-4255-921b-4fd51f5631aa,m,"[18,25)",8,3,0,5,2+,0,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,no,yes,458929616,Kalemie
508fb92b-b0c8-4255-921b-4fd51f5631aa,f,"[18,25)",8,3,0,5,2+,0,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,no,yes,458929616,Kalemie
b104cefc-109a-4340-aa44-ff4a4103b03e,f,"[18,25)",8,2,2,4,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,458929683,Nyunzu
b104cefc-109a-4340-aa44-ff4a4103b03e,m,"[25,35)",8,2,2,4,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,458929683,Nyunzu
b104cefc-109a-4340-aa44-ff4a4103b03e,f,"[18,25)",8,2,2,4,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,458929683,Nyunzu
b104cefc-109a-4340-aa44-ff4a4103b03e,f,"[45,55)",8,2,2,4,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,458929683,Nyunzu
61924d20-5254-40d4-a8c8-f21370ea9e64,m,"[25,35)",5,2,1,2,2+,1,2+,"[4,7)","[0,6)",wood,wood,0,0,no,yes,458929726,Nyunzu
61924d20-5254-40d4-a8c8-f21370ea9e64,f,"[25,35)",5,2,1,2,2+,1,2+,"[4,7)","[0,6)",wood,wood,0,0,no,yes,458929726,Nyunzu
ae5bc526-8696-4e34-b8e5-f784fc1bd343,f,"[25,35)",9,1,6,2,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458929803,Nyunzu
ae5bc526-8696-4e34-b8e5-f784fc1bd343,m,"[35,45)",9,1,6,2,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458929803,Nyunzu
9d0c34dd-1b6f-4122-bb0e-d215805ddfa4,f,"[35,45)",9,0,1,8,0,1,2+,"[7,10)",7+,wood,wood,0,0,no,yes,458930156,Nyunzu
9d0c34dd-1b6f-4122-bb0e-d215805ddfa4,m,"[35,45)",9,0,1,8,0,1,2+,"[7,10)",7+,wood,wood,0,0,no,yes,458930156,Nyunzu
9d0c34dd-1b6f-4122-bb0e-d215805ddfa4,f,"[18,25)",9,0,1,8,0,1,2+,"[7,10)",7+,wood,wood,0,0,no,yes,458930156,Nyunzu
9d0c34dd-1b6f-4122-bb0e-d215805ddfa4,f,"[18,25)",9,0,1,8,0,1,2+,"[7,10)",7+,wood,wood,0,0,no,yes,458930156,Nyunzu
9d0c34dd-1b6f-4122-bb0e-d215805ddfa4,m,"[18,25)",9,0,1,8,0,1,2+,"[7,10)",7+,wood,wood,0,0,no,yes,458930156,Nyunzu
9d0c34dd-1b6f-4122-bb0e-d215805ddfa4,m,"[18,25)",9,0,1,8,0,1,2+,"[7,10)",7+,wood,wood,0,0,no,yes,458930156,Nyunzu
9d0c34dd-1b6f-4122-bb0e-d215805ddfa4,m,"[18,25)",9,0,1,8,0,1,2+,"[7,10)",7+,wood,wood,0,0,no,yes,458930156,Nyunzu
9d0c34dd-1b6f-4122-bb0e-d215805ddfa4,m,"[18,25)",9,0,1,8,0,1,2+,"[7,10)",7+,wood,wood,0,0,no,yes,458930156,Nyunzu
4e025001-c848-404e-9cd2-4d5780a9eb09,m,"[55,65)",8,1,5,2,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458930170,Nyunzu
4e025001-c848-404e-9cd2-4d5780a9eb09,f,"[35,45)",8,1,5,2,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458930170,Nyunzu
a82c87a3-ca4c-470d-a0b3-bb2092f1248e,f,"[65,100]",4,0,3,1,0,2+,1,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,no,no,458930192,Kalemie
2c50c7b1-ba12-44e4-94c4-dbc757f1c36a,f,"[35,45)",8,0,5,3,0,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,no,no,458930217,Kalemie
2c50c7b1-ba12-44e4-94c4-dbc757f1c36a,m,"[45,55)",8,0,5,3,0,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,no,no,458930217,Kalemie
2c50c7b1-ba12-44e4-94c4-dbc757f1c36a,f,"[65,100]",8,0,5,3,0,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,no,no,458930217,Kalemie
eac869c0-260e-44b4-a940-ab84ef92a9d1,f,"[35,45)",6,1,3,2,1,2+,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,yes,yes,458930241,Kalemie
eac869c0-260e-44b4-a940-ab84ef92a9d1,m,"[45,55)",6,1,3,2,1,2+,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,yes,yes,458930241,Kalemie
4deb77ee-2577-477e-9cf0-a7f74faef443,m,"[35,45)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,yes,no,458930264,Kalemie
4deb77ee-2577-477e-9cf0-a7f74faef443,f,"[25,35)",5,1,2,2,1,2+,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,yes,no,458930264,Kalemie
6e0b86d6-afdc-4290-a981-c160faafb017,f,"[18,25)",4,1,1,2,1,1,2+,"[4,7)","[0,6)",charcoal,cement,1,1,yes,yes,458930310,Kalemie
6e0b86d6-afdc-4290-a981-c160faafb017,m,"[25,35)",4,1,1,2,1,1,2+,"[4,7)","[0,6)",charcoal,cement,1,1,yes,yes,458930310,Kalemie
a556c52c-dfe6-4391-978c-b2d9e2c0b6de,f,"[45,55)",9,0,3,6,0,2+,2+,"[7,10)",7+,charcoal,cement,1,1,no,no,458930332,Kalemie
a556c52c-dfe6-4391-978c-b2d9e2c0b6de,m,"[55,65)",9,0,3,6,0,2+,2+,"[7,10)",7+,charcoal,cement,1,1,no,no,458930332,Kalemie
a556c52c-dfe6-4391-978c-b2d9e2c0b6de,m,"[25,35)",9,0,3,6,0,2+,2+,"[7,10)",7+,charcoal,cement,1,1,no,no,458930332,Kalemie
a556c52c-dfe6-4391-978c-b2d9e2c0b6de,m,"[25,35)",9,0,3,6,0,2+,2+,"[7,10)",7+,charcoal,cement,1,1,no,no,458930332,Kalemie
a556c52c-dfe6-4391-978c-b2d9e2c0b6de,f,"[18,25)",9,0,3,6,0,2+,2+,"[7,10)",7+,charcoal,cement,1,1,no,no,458930332,Kalemie
a556c52c-dfe6-4391-978c-b2d9e2c0b6de,f,"[65,100]",9,0,3,6,0,2+,2+,"[7,10)",7+,charcoal,cement,1,1,no,no,458930332,Kalemie
cb015d98-870e-4644-9d8d-989428ecceba,f,"[25,35)",8,3,4,1,2+,2+,1,"[7,10)",7+,charcoal,cement,1,1,no,no,458930358,Kalemie
47df536c-e3bc-4d11-b7ae-a6550c359274,f,"[25,35)",9,2,4,3,2+,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,yes,yes,458930382,Kalemie
47df536c-e3bc-4d11-b7ae-a6550c359274,m,"[25,35)",9,2,4,3,2+,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,yes,yes,458930382,Kalemie
47df536c-e3bc-4d11-b7ae-a6550c359274,m,"[25,35)",9,2,4,3,2+,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,yes,yes,458930382,Kalemie
c2adc05a-dfe0-4b71-be97-ef8357004fcf,f,"[55,65)",6,0,1,5,0,1,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,yes,yes,458930428,Kalemie
c2adc05a-dfe0-4b71-be97-ef8357004fcf,m,"[25,35)",6,0,1,5,0,1,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,yes,yes,458930428,Kalemie
c2adc05a-dfe0-4b71-be97-ef8357004fcf,f,"[25,35)",6,0,1,5,0,1,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,yes,yes,458930428,Kalemie
c2adc05a-dfe0-4b71-be97-ef8357004fcf,m,"[18,25)",6,0,1,5,0,1,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,yes,yes,458930428,Kalemie
c2adc05a-dfe0-4b71-be97-ef8357004fcf,m,"[18,25)",6,0,1,5,0,1,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,yes,yes,458930428,Kalemie
789eb820-af65-4686-979f-b646e62237cc,f,"[18,25)",8,0,3,5,0,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,yes,yes,458930448,Kalemie
789eb820-af65-4686-979f-b646e62237cc,m,"[45,55)",8,0,3,5,0,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,yes,yes,458930448,Kalemie
789eb820-af65-4686-979f-b646e62237cc,f,"[35,45)",8,0,3,5,0,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,yes,yes,458930448,Kalemie
789eb820-af65-4686-979f-b646e62237cc,m,"[25,35)",8,0,3,5,0,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,yes,yes,458930448,Kalemie
789eb820-af65-4686-979f-b646e62237cc,f,"[18,25)",8,0,3,5,0,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,yes,yes,458930448,Kalemie
0af42363-1f15-4936-a332-439d2e5d5072,f,"[45,55)",9,0,4,5,0,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,yes,yes,458930475,Kalemie
0af42363-1f15-4936-a332-439d2e5d5072,m,"[55,65)",9,0,4,5,0,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,yes,yes,458930475,Kalemie
0af42363-1f15-4936-a332-439d2e5d5072,m,"[35,45)",9,0,4,5,0,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,yes,yes,458930475,Kalemie
0af42363-1f15-4936-a332-439d2e5d5072,f,"[25,35)",9,0,4,5,0,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,yes,yes,458930475,Kalemie
0af42363-1f15-4936-a332-439d2e5d5072,f,"[18,25)",9,0,4,5,0,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,yes,yes,458930475,Kalemie
c68f292e-976d-458d-89b5-5486b8d744a7,f,"[18,25)",7,0,4,3,0,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,yes,yes,458930495,Kalemie
c68f292e-976d-458d-89b5-5486b8d744a7,m,"[55,65)",7,0,4,3,0,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,yes,yes,458930495,Kalemie
c68f292e-976d-458d-89b5-5486b8d744a7,f,"[35,45)",7,0,4,3,0,2+,2+,"[7,10)",7+,charcoal,coated_adobe,1,1,yes,yes,458930495,Kalemie
f0fab9ce-c67d-445e-9560-e34d45afa9e2,m,"[18,25)",7,1,2,4,1,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,yes,yes,458930509,Kalemie
f0fab9ce-c67d-445e-9560-e34d45afa9e2,m,"[55,65)",7,1,2,4,1,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,yes,yes,458930509,Kalemie
f0fab9ce-c67d-445e-9560-e34d45afa9e2,f,"[35,45)",7,1,2,4,1,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,yes,yes,458930509,Kalemie
f0fab9ce-c67d-445e-9560-e34d45afa9e2,m,"[18,25)",7,1,2,4,1,2+,2+,"[7,10)",7+,charcoal,cement_blocks,1,1,yes,yes,458930509,Kalemie
c1d96676-9e0f-40f4-9983-272a86dcad77,f,"[25,35)",14,1,7,6,1,2+,2+,10+,7+,charcoal,earth,1,0,yes,yes,458930536,Kalemie
c1d96676-9e0f-40f4-9983-272a86dcad77,m,"[35,45)",14,1,7,6,1,2+,2+,10+,7+,charcoal,earth,1,0,yes,yes,458930536,Kalemie
c1d96676-9e0f-40f4-9983-272a86dcad77,m,"[25,35)",14,1,7,6,1,2+,2+,10+,7+,charcoal,earth,1,0,yes,yes,458930536,Kalemie
c1d96676-9e0f-40f4-9983-272a86dcad77,m,"[18,25)",14,1,7,6,1,2+,2+,10+,7+,charcoal,earth,1,0,yes,yes,458930536,Kalemie
c1d96676-9e0f-40f4-9983-272a86dcad77,m,"[25,35)",14,1,7,6,1,2+,2+,10+,7+,charcoal,earth,1,0,yes,yes,458930536,Kalemie
c1d96676-9e0f-40f4-9983-272a86dcad77,m,"[25,35)",14,1,7,6,1,2+,2+,10+,7+,charcoal,earth,1,0,yes,yes,458930536,Kalemie
c3ff374e-073d-4672-8708-cc4259ef467f,f,"[45,55)",9,0,5,4,0,2+,2+,"[7,10)",7+,charcoal,earth,1,0,yes,yes,458930580,Kalemie
c3ff374e-073d-4672-8708-cc4259ef467f,m,"[45,55)",9,0,5,4,0,2+,2+,"[7,10)",7+,charcoal,earth,1,0,yes,yes,458930580,Kalemie
c3ff374e-073d-4672-8708-cc4259ef467f,m,"[18,25)",9,0,5,4,0,2+,2+,"[7,10)",7+,charcoal,earth,1,0,yes,yes,458930580,Kalemie
c3ff374e-073d-4672-8708-cc4259ef467f,f,"[18,25)",9,0,5,4,0,2+,2+,"[7,10)",7+,charcoal,earth,1,0,yes,yes,458930580,Kalemie
a8818c5a-a38f-407c-a08b-62bacfb0e059,f,"[18,25)",7,1,5,1,1,2+,1,"[7,10)",7+,charcoal,cement,1,1,yes,yes,458930634,Kalemie
5d8c150a-e724-4a17-8227-287687ef12ca,m,"[65,100]",2,0,0,2,0,0,2+,"[0,4)","[0,6)",charcoal,earth,1,0,yes,yes,458930661,Kalemie
5d8c150a-e724-4a17-8227-287687ef12ca,f,"[65,100]",2,0,0,2,0,0,2+,"[0,4)","[0,6)",charcoal,earth,1,0,yes,yes,458930661,Kalemie
0861581e-9aa5-4cf7-8642-6ef166308097,f,"[18,25)",3,1,0,2,1,0,2+,"[0,4)","[0,6)",charcoal,cement,1,1,yes,yes,458930681,Kalemie
0861581e-9aa5-4cf7-8642-6ef166308097,m,"[25,35)",3,1,0,2,1,0,2+,"[0,4)","[0,6)",charcoal,cement,1,1,yes,yes,458930681,Kalemie
24b8030f-3be8-4b9e-a337-2f3751a2836b,f,"[25,35)",3,0,1,2,0,1,2+,"[0,4)","[0,6)",charcoal,cement,1,1,yes,yes,458930704,Kalemie
24b8030f-3be8-4b9e-a337-2f3751a2836b,m,"[25,35)",3,0,1,2,0,1,2+,"[0,4)","[0,6)",charcoal,cement,1,1,yes,yes,458930704,Kalemie
0ef6de21-e33f-4694-bcab-4b81dc8f10d7,m,"[45,55)",8,1,4,3,1,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,yes,yes,458930764,Nyunzu
0ef6de21-e33f-4694-bcab-4b81dc8f10d7,f,"[45,55)",8,1,4,3,1,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,yes,yes,458930764,Nyunzu
0ef6de21-e33f-4694-bcab-4b81dc8f10d7,f,"[18,25)",8,1,4,3,1,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,yes,yes,458930764,Nyunzu
b0bda406-b02e-4873-ad4d-7eb0436b4b70,f,"[35,45)",7,2,3,2,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,458931064,Nyunzu
b0bda406-b02e-4873-ad4d-7eb0436b4b70,f,"[18,25)",7,2,3,2,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,458931064,Nyunzu
001cad83-1349-49a1-93c2-ac292e9b2710,f,"[25,35)",6,2,2,2,2+,2+,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,no,no,458931131,Nyemba
001cad83-1349-49a1-93c2-ac292e9b2710,m,"[35,45)",6,2,2,2,2+,2+,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,no,no,458931131,Nyemba
c930fcf9-3929-42ce-8e7c-7d7d387682f1,f,"[35,45)",4,1,1,2,1,1,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,no,yes,458931145,Nyemba
c930fcf9-3929-42ce-8e7c-7d7d387682f1,m,"[35,45)",4,1,1,2,1,1,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,no,yes,458931145,Nyemba
2fa64a74-3e9e-4aef-b497-e953d690088c,f,"[25,35)",8,1,5,2,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458931458,Nyunzu
2fa64a74-3e9e-4aef-b497-e953d690088c,m,"[18,25)",8,1,5,2,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458931458,Nyunzu
e365017e-79af-48a7-9563-c4135045d886,m,"[35,45)",9,2,5,2,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,yes,yes,458931543,Nyunzu
e365017e-79af-48a7-9563-c4135045d886,f,"[25,35)",9,2,5,2,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,yes,yes,458931543,Nyunzu
b29a91da-9f0c-4241-8531-085476493de7,f,"[18,25)",4,1,1,2,1,1,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,no,yes,458931600,Kalemie
b29a91da-9f0c-4241-8531-085476493de7,m,"[18,25)",4,1,1,2,1,1,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,no,yes,458931600,Kalemie
54769be9-5ca5-4ff5-85fd-7ade1f445418,m,"[25,35)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",charcoal,wood_mud,1,0,yes,yes,458931625,Kalemie
54769be9-5ca5-4ff5-85fd-7ade1f445418,m,"[25,35)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",charcoal,wood_mud,1,0,yes,yes,458931625,Kalemie
75dfa374-557c-488e-bbde-40b535153548,f,"[25,35)",6,2,2,2,2+,2+,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,no,yes,458931660,Kalemie
75dfa374-557c-488e-bbde-40b535153548,m,"[25,35)",6,2,2,2,2+,2+,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,no,yes,458931660,Kalemie
9e5db7eb-8b49-46d7-9500-b76874216a6d,f,"[25,35)",8,2,4,2,2+,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,no,yes,458931727,Kalemie
9e5db7eb-8b49-46d7-9500-b76874216a6d,m,"[25,35)",8,2,4,2,2+,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,no,yes,458931727,Kalemie
88ac51ea-64b9-4fb6-8fcf-88db9dc31cbc,f,"[35,45)",8,0,5,3,0,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,yes,yes,458931753,Kalemie
88ac51ea-64b9-4fb6-8fcf-88db9dc31cbc,m,"[45,55)",8,0,5,3,0,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,yes,yes,458931753,Kalemie
88ac51ea-64b9-4fb6-8fcf-88db9dc31cbc,m,"[18,25)",8,0,5,3,0,2+,2+,"[7,10)",7+,charcoal,wood_mud,1,0,yes,yes,458931753,Kalemie
d2b442a9-c474-46b3-aa04-22d69ebba8cb,m,"[65,100]",5,0,0,5,0,0,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,yes,yes,458931801,Kalemie
d2b442a9-c474-46b3-aa04-22d69ebba8cb,f,"[65,100]",5,0,0,5,0,0,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,yes,yes,458931801,Kalemie
d2b442a9-c474-46b3-aa04-22d69ebba8cb,m,"[25,35)",5,0,0,5,0,0,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,yes,yes,458931801,Kalemie
d2b442a9-c474-46b3-aa04-22d69ebba8cb,f,"[18,25)",5,0,0,5,0,0,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,yes,yes,458931801,Kalemie
d2b442a9-c474-46b3-aa04-22d69ebba8cb,m,"[35,45)",5,0,0,5,0,0,2+,"[4,7)","[0,6)",charcoal,wood_mud,1,0,yes,yes,458931801,Kalemie
d36fb24f-03dc-4677-be66-61f4e330410e,f,"[25,35)",4,1,0,3,1,0,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,yes,yes,458931856,Kalemie
d36fb24f-03dc-4677-be66-61f4e330410e,m,"[25,35)",4,1,0,3,1,0,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,yes,yes,458931856,Kalemie
d36fb24f-03dc-4677-be66-61f4e330410e,m,"[25,35)",4,1,0,3,1,0,2+,"[4,7)","[0,6)",charcoal,coated_adobe,1,1,yes,yes,458931856,Kalemie
3b7c7e05-3418-4de0-82f6-ad05dda91dfa,f,"[55,65)",7,0,3,4,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458931984,Nyunzu
3b7c7e05-3418-4de0-82f6-ad05dda91dfa,m,"[65,100]",7,0,3,4,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458931984,Nyunzu
3b7c7e05-3418-4de0-82f6-ad05dda91dfa,m,"[18,25)",7,0,3,4,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458931984,Nyunzu
3b7c7e05-3418-4de0-82f6-ad05dda91dfa,m,"[18,25)",7,0,3,4,0,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,no,458931984,Nyunzu
8484714b-377d-41fa-bafd-873b411e62e6,m,"[65,100]",2,0,0,2,0,0,2+,"[0,4)","[0,6)",wood,wood_mud,0,0,no,yes,458932037,Nyunzu
8484714b-377d-41fa-bafd-873b411e62e6,m,"[45,55)",2,0,0,2,0,0,2+,"[0,4)","[0,6)",wood,wood_mud,0,0,no,yes,458932037,Nyunzu
c11c032a-2091-4471-8ff8-3e6fc9524d5a,f,"[25,35)",8,2,4,2,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,458932056,Nyunzu
c11c032a-2091-4471-8ff8-3e6fc9524d5a,m,"[35,45)",8,2,4,2,2+,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,458932056,Nyunzu
7355edbf-9d3e-47a4-af5f-89770a34b2a7,f,"[25,35)",7,1,3,3,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,458932074,Nyunzu
7355edbf-9d3e-47a4-af5f-89770a34b2a7,m,"[35,45)",7,1,3,3,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,458932074,Nyunzu
7355edbf-9d3e-47a4-af5f-89770a34b2a7,f,"[25,35)",7,1,3,3,1,2+,2+,"[7,10)",7+,wood,wood_mud,0,0,no,yes,458932074,Nyunzu
32be5f2f-a0fc-4fe3-a5a1-ab5872f93089,m,"[45,55)",9,1,2,6,1,2+,2+,"[7,10)",7+,charcoal,earth,1,0,yes,yes,458932796,Kalemie
32be5f2f-a0fc-4fe3-a5a1-ab5872f93089,f,"[35,45)",9,1,2,6,1,2+,2+,"[7,10)",7+,charcoal,earth,1,0,yes,yes,458932796,Kalemie
32be5f2f-a0fc-4fe3-a5a1-ab5872f93089,m,"[18,25)",9,1,2,6,1,2+,2+,"[7,10)",7+,charcoal,earth,1,0,yes,yes,458932796,Kalemie
32be5f2f-a0fc-4fe3-a5a1-ab5872f93089,m,"[25,35)",9,1,2,6,1,2+,2+,"[7,10)",7+,charcoal,earth,1,0,yes,yes,458932796,Kalemie
